# tildes_es.tsv — mapa de restauración de tildes del español (es-419).
# Formato: <forma_sin_tilde>\t<forma_con_tilde>, una entrada por línea.
# Las líneas que empiezan con '#' y las vacías se ignoran al cargar.
#
# Solo contiene palabras cuya forma SIN tilde NO existe en español, de modo
# que añadir la tilde jamás cambia el significado (codigo -> código). Las
# tildes diacríticas que dependen del contexto (esta/está, mas/más,
# numero/número) se excluyen A PROPÓSITO: su forma sin tilde también es una
# palabra válida y decidir requiere contexto que estas reglas no tienen.
#
# Derivado de dos fuentes, en tiempo de generación (no en runtime):
#  · RLA-ES / diccionario de español de LibreOffice, como oráculo de validez
#    léxica. Tri-licencia GPLv3 / LGPLv3 / MPL; este archivo derivado se
#    distribuye bajo MPL. Ver ATTRIBUTION.md.
#  · hermitdave/FrequencyWords (OpenSubtitles 2018, MIT) para elegir los
#    objetivos frecuentes y descartar ruido.
# Generado por scripts/gen_tildes.mjs — no editar a mano.
recorrera	recorrerá
recorreran	recorrerán
recorrere	recorreré
recorreria	recorrería
recorri	recorrí
recorria	recorría
recorriamos	recorríamos
recorrian	recorrían
recorrio	recorrió
recoste	recosté
recosto	recostó
recreacion	recreación
recriminacion	recriminación
rectangulo	rectángulo
rectangulos	rectángulos
rectificacion	rectificación
rectoria	rectoría
recuerdamelo	recuérdamelo
recuerdaselo	recuérdaselo
recuerdele	recuérdele
recuerdelo	recuérdelo
recuerdeme	recuérdeme
recuerdenlo	recuérdenlo
recuerdenme	recuérdenme
recuestate	recuéstate
recuestese	recuéstese
recuperacion	recuperación
recuperala	recupérala
recuperalo	recupéralo
recuperandome	recuperándome
recuperandose	recuperándose
recuperandote	recuperándote
recuperaria	recuperaría
recuperariamos	recuperaríamos
recuperarias	recuperarías
recuperate	recupérate
recurri	recurrí
recurrio	recurrió
recurrira	recurrirá
recurrire	recurriré
recurriria	recurriría
redaccion	redacción
redefinio	redefinió
redencion	redención
redimio	redimió
redistribucion	redistribución
redito	rédito
reduccion	reducción
reducia	reducía
reduciendose	reduciéndose
reducira	reducirá
reduciran	reducirán
reducire	reduciré
reduciria	reduciría
reducirian	reducirían
reeleccion	reelección
reemplazaria	reemplazaría
reencarnacion	reencarnación
reencontro	reencontró
reenvia	reenvía
reenvio	reenvío
reescribi	reescribí
reescribio	reescribió
reescribire	reescribiré
reestructuracion	reestructuración
refaccion	refacción
referendum	referéndum
referi	referí
referia	refería
referiamos	referíamos
referian	referían
referias	referías
referira	referirá
referiras	referirás
referire	referiré
referiria	referiría
referis	referís
refineria	refinería
refinerias	refinerías
refiriendome	refiriéndome
refiriendose	refiriéndose
refiriendote	refiriéndote
refirio	refirió
reflejandose	reflejándose
reflexion	reflexión
reforzo	reforzó
refraccion	refracción
refran	refrán
refrescame	refréscame
refrigeracion	refrigeración
refugiandose	refugiándose
refutacion	refutación
regalaria	regalaría
regalarsela	regalársela
regalarselo	regalárselo
regalartelo	regalártelo
regalias	regalías
regeneracion	regeneración
regimen	régimen
regimenes	regímenes
region	región
regira	regirá
registrandose	registrándose
registraria	registraría
registrate	regístrate
registrelo	regístrelo
reglamentacion	reglamentación
rego	regó
regodeandose	regodeándose
regresabamos	regresábamos
regresaramos	regresáramos
regresaria	regresaría
regresariamos	regresaríamos
regresarian	regresarían
regresarias	regresarías
regreseis	regreséis
regresion	regresión
regue	regué
regulacion	regulación
regurgitacion	regurgitación
rehabilitacion	rehabilitación
rehen	rehén
rehusa	rehúsa
rehusan	rehúsan
rehusas	rehúsas
rei	reí
reia	reía
reiais	reíais
reiamos	reíamos
reian	reían
reias	reías
reido	reído
reimos	reímos
reinaria	reinaría
reincorporacion	reincorporación
reinsercion	reinserción
reintegracion	reintegración
reinvencion	reinvención
reir	reír
reira	reirá
reiran	reirán
reiras	reirás
reire	reiré
reireis	reiréis
reiria	reiría
reiriamos	reiríamos
reirian	reirían
reirias	reirías
reirme	reírme
reirnos	reírnos
reiros	reíros
reirse	reírse
reirte	reírte
reis	reís
reiste	reíste
reivindicacion	reivindicación
relacion	relación
relacionandose	relacionándose
relacionaria	relacionaría
relajacion	relajación
relajandome	relajándome
relajandonos	relajándonos
relajandose	relajándose
relajandote	relajándote
relajaria	relajaría
relajate	relájate
relajemonos	relajémonos
relajense	relájense
relajese	relájese
relampago	relámpago
relampagos	relámpagos
rele	relé
relei	releí
releido	releído
reles	relés
religion	religión
rellenalo	rellénalo
relojeria	relojería
rematalo	remátalo
remendon	remendón
remision	remisión
remitio	remitió
remitira	remitirá
remocion	remoción
remodelacion	remodelación
remojon	remojón
remolon	remolón
remontandose	remontándose
remora	rémora
removere	removeré
removi	removí
removio	removió
remuneracion	remuneración
renacera	renacerá
renaceras	renacerás
renaci	renací
renacio	renació
rendi	rendí
rendia	rendía
rendian	rendían
rendicion	rendición
rendira	rendirá
rendiran	rendirán
rendiras	rendirás
rendire	rendiré
rendiria	rendiría
rendirian	rendirían
rendirias	rendirías
rendis	rendís
renego	renegó
renglon	renglón
renovacion	renovación
renove	renové
renovo	renovó
renunciaria	renunciaría
renunciarias	renunciarías
reorganizacion	reorganización
reparacion	reparación
repararia	repararía
repartelo	repártelo
reparti	repartí
repartia	repartía
repartian	repartían
reparticion	repartición
repartio	repartió
repartira	repartirá
repartiran	repartirán
repartire	repartiré
repartiria	repartiría
repatriacion	repatriación
repelus	repelús
repercusion	repercusión
repeti	repetí
repetia	repetía
repetian	repetían
repetias	repetías
repeticion	repetición
repetira	repetirá
repetiran	repetirán
repetiras	repetirás
repetire	repetiré
repetiria	repetiría
repetirmelo	repetírmelo
repetirselo	repetírselo
repetirtelo	repetírtelo
repitiendolo	repitiéndolo
repitiendome	repitiéndome
repitiendose	repitiéndose
repitio	repitió
replicacion	replicación
repoblacion	repoblación
repondra	repondrá
repondras	repondrás
repondre	repondré
reportandose	reportándose
reportaria	reportaría
reportate	repórtate
reportense	repórtense
reportese	repórtese
reposicion	reposición
reposteria	repostería
reprendi	reprendí
reprendio	reprendió
representacion	representación
representais	representáis
representaria	representaría
represion	represión
reprimi	reprimí
reprimio	reprimió
reprobacion	reprobación
reprobe	reprobé
reprobo	reprobó
reprocharia	reprocharía
reprocharmelo	reprochármelo
reprocharselo	reprochárselo
reproduccion	reproducción
reproduciendose	reproduciéndose
republica	república
republicas	repúblicas
repulsion	repulsión
reputacion	reputación
requeria	requería
requerian	requerían
requerira	requerirá
requeriran	requerirán
requerire	requeriré
requeriria	requeriría
requetebien	requetebién
requiem	réquiem
requirio	requirió
requisicion	requisición
resbalon	resbalón
rescataria	rescataría
rescision	rescisión
reseccion	resección
resentia	resentía
reservacion	reservación
reservalo	resérvalo
resfria	resfría
resfrias	resfrías
resfries	resfríes
residia	residía
resignacion	resignación
resignate	resígnate
resintio	resintió
resisti	resistí
resistia	resistía
resistian	resistían
resistiendose	resistiéndose
resistiendote	resistiéndote
resistio	resistió
resistira	resistirá
resistiran	resistirán
resistiras	resistirás
resistire	resistiré
resistiria	resistiría
resistirias	resistirías
resolucion	resolución
resolvera	resolverá
resolveran	resolverán
resolveras	resolverás
resolvere	resolveré
resolveria	resolvería
resolveriamos	resolveríamos
resolverian	resolverían
resolverias	resolverías
resolvi	resolví
resolvia	resolvía
resolvian	resolvían
resolviendolo	resolviéndolo
resolvio	resolvió
resono	resonó
respaldaria	respaldaría
respetabamos	respetábamos
respetais	respetáis
respetala	respétala
respetalo	respétalo
respetame	respétame
respetaria	respetaría
respetarian	respetarían
respetarias	respetarías
respiracion	respiración
respiraria	respiraría
resplandecera	resplandecerá
resplandecia	resplandecía
respondais	respondáis
respondeis	respondéis
respondele	respóndele
respondera	responderá
responderan	responderán
responderas	responderás
respondere	responderé
respondereis	responderéis
responderia	respondería
responderian	responderían
responderias	responderías
respondi	respondí
respondia	respondía
respondian	respondían
respondias	respondías
respondio	respondió
respondon	respondón
restablecera	restablecerá
restablecio	restableció
restauracion	restauración
restitucion	restitución
restregarmelo	restregármelo
restregarselo	restregárselo
restrego	restregó
restriccion	restricción
restructuracion	restructuración
resucitaria	resucitaría
resultaria	resultaría
resultarian	resultarían
resumenes	resúmenes
resumio	resumió
resumire	resumiré
resurgio	resurgió
resurgira	resurgirá
resurreccion	resurrección
retencion	retención
retendra	retendrá
retendran	retendrán
retendras	retendrás
retendre	retendré
retendria	retendría
retenia	retenía
retenian	retenían
retirala	retírala
retiralo	retíralo
retirandose	retirándose
retiraria	retiraría
retirarian	retirarían
retirate	retírate
retirelo	retírelo
retiremonos	retirémonos
retirense	retírense
retirese	retírese
retorcera	retorcerá
retorcere	retorceré
retorceria	retorcería
retorci	retorcí
retorcia	retorcía
retorciendose	retorciéndose
retorciendote	retorciéndote
retorcio	retorció
retoricamente	retóricamente
retraccion	retracción
retractacion	retractación
retractil	retráctil
retraida	retraída
retraido	retraído
retransmision	retransmisión
retrasaria	retrasaría
retrasarias	retrasarías
retribucion	retribución
retroalimentacion	retroalimentación
retrocedera	retrocederá
retrocedere	retrocederé
retrocedi	retrocedí
retrocedia	retrocedía
retrocedio	retrocedió
retrogrados	retrógrados
reumatica	reumática
reuna	reúna
reunais	reunáis
reunamonos	reunámonos
reunan	reúnan
reunanse	reúnanse
reunas	reúnas
reunase	reúnase
reune	reúne
reunen	reúnen
reunes	reúnes
reunete	reúnete
reuni	reuní
reunia	reunía
reuniamos	reuníamos
reunian	reunían
reuniendonos	reuniéndonos
reuniendose	reuniéndose
reunieramos	reuniéramos
reunificacion	reunificación
reunio	reunió
reunion	reunión
reunios	reuníos
reunira	reunirá
reuniran	reunirán
reuniras	reunirás
reunire	reuniré
reunireis	reuniréis
reuniria	reuniría
reuniriamos	reuniríamos
reunirian	reunirían
reunirias	reunirías
reunis	reunís
reuno	reúno
revelacion	revelación
revelaria	revelaría
reventaria	reventaría
revente	reventé
revento	reventó
reverberacion	reverberación
reversion	reversión
revertira	revertirá
reves	revés
revirtio	revirtió
revisandolo	revisándolo
revisaramos	revisáramos
revisaria	revisaría
reviselo	revíselo
revisenlo	revísenlo
revisenlos	revísenlos
revision	revisión
revitalizacion	revitalización
revivi	reviví
revivia	revivía
revivio	revivió
revivira	revivirá
revocacion	revocación
revolcandose	revolcándose
revolcandote	revolcándote
revolcaria	revolcaría
revolcon	revolcón
revolucion	revolución
revolveres	revólveres
revolveria	revolvería
revolvi	revolví
revolvia	revolvía
revolviendose	revolviéndose
revolvio	revolvió
rezabamos	rezábamos
rezandole	rezándole
rezaria	rezaría
reñia	reñía
riamonos	riámonos
rian	rían
rianse	ríanse
rias	rías
riase	ríase
ridicula	ridícula
ridiculamente	ridículamente
ridiculas	ridículas
ridiculo	ridículo
ridiculos	ridículos
rie	ríe
rien	ríen
riendome	riéndome
riendonos	riéndonos
riendose	riéndose
riendote	riéndote
ries	ríes
riete	ríete
rigida	rígida
rigidas	rígidas
rigido	rígido
rigidos	rígidos
rincon	rincón
rindais	rindáis
rindiendose	rindiéndose
rindio	rindió
rios	ríos
riquisima	riquísima
riquisimas	riquísimas
riquisimo	riquísimo
riquisimos	riquísimos
ritmica	rítmica
ritmicamente	rítmicamente
ritmico	rítmico
ritmicos	rítmicos
riñon	riñón
robabamos	robábamos
robais	robáis
robalo	róbalo
robalos	róbalos
robandome	robándome
robandonos	robándonos
robandose	robándose
robandote	robándote
robaramos	robáramos
robaria	robaría
robariamos	robaríamos
robarian	robarían
robarias	robarías
robarmela	robármela
robarmelo	robármelo
robarsela	robársela
robarselo	robárselo
robarselos	robárselos
robartela	robártela
robartelo	robártelo
robeis	robéis
robotica	robótica
roboticas	robóticas
rocia	rocía
rocian	rocían
rocias	rocías
rococo	rococó
rodabamos	rodábamos
rodaria	rodaría
rode	rodé
rodeandola	rodeándola
rodeandolo	rodeándolo
rodeandome	rodeándome
rodeandonos	rodeándonos
rodeandote	rodeándote
rodo	rodó
rogandole	rogándole
rogandome	rogándome
rogandote	rogándote
rogaria	rogaría
rogo	rogó
rogue	rogué
roido	roído
roman	román
romani	romaní
romantica	romántica
romanticas	románticas
romantico	romántico
romanticos	románticos
romeria	romería
rompais	rompáis
rompeis	rompéis
rompera	romperá
romperan	romperán
romperas	romperás
rompere	romperé
romperia	rompería
romperiamos	romperíamos
romperian	romperían
romperias	romperías
rompi	rompí
rompia	rompía
rompiamos	rompíamos
rompian	rompían
rompias	rompías
rompiendole	rompiéndole
rompiendolo	rompiéndolo
rompiendome	rompiéndome
rompiendose	rompiéndose
rompiendote	rompiéndote
rompieramos	rompiéramos
rompio	rompió
rondandome	rondándome
rotacion	rotación
rotulos	rótulos
rubi	rubí
rubies	rubíes
rucula	rúcula
ruegale	ruégale
rufian	rufián
rugia	rugía
rugio	rugió
rusticos	rústicos
sabado	sábado
sabados	sábados
sabalo	sábalo
sabatico	sabático
sabeis	sabéis
sabiais	sabíais
sabiamos	sabíamos
sabian	sabían
sabiduria	sabiduría
sabiendolo	sabiéndolo
sabotearia	sabotearía
sabra	sabrá
sabran	sabrán
sabras	sabrás
sabreis	sabréis
sabria	sabría
sabriais	sabríais
sabriamos	sabríamos
sabrian	sabrían
sabrias	sabrías
sacabamos	sacábamos
sacais	sacáis
sacala	sácala
sacalas	sácalas
sacale	sácale
sacales	sácales
sacalo	sácalo
sacalos	sácalos
sacame	sácame
sacandola	sacándola
sacandolo	sacándolo
sacandolos	sacándolos
sacandome	sacándome
sacandonos	sacándonos
sacandose	sacándose
sacandote	sacándote
sacanos	sácanos
sacaramos	sacáramos
sacaria	sacaría
sacariamos	sacaríamos
sacarian	sacarían
sacarias	sacarías
sacarmela	sacármela
sacarmelo	sacármelo
sacarsela	sacársela
sacarselo	sacárselo
sacartela	sacártela
sacartelo	sacártelo
sacate	sácate
sacrificandose	sacrificándose
sacrificaria	sacrificaría
sacrificarian	sacrificarían
sacrificarias	sacrificarías
sacrilega	sacrílega
sacrilego	sacrílego
sacristan	sacristán
sacristia	sacristía
sacudete	sacúdete
sacudi	sacudí
sacudia	sacudía
sacudian	sacudían
sacudiendose	sacudiéndose
sacudio	sacudió
sacudira	sacudirá
sacudire	sacudiré
sacudiria	sacudiría
sadica	sádica
sadicas	sádicas
sadico	sádico
sadicos	sádicos
sajon	sajón
salchichon	salchichón
saldra	saldrá
saldran	saldrán
saldras	saldrás
saldre	saldré
saldreis	saldréis
saldria	saldría
saldriamos	saldríamos
saldrian	saldrían
saldrias	saldrías
salgais	salgáis
salganse	sálganse
sali	salí
saliais	salíais
saliamos	salíamos
salian	salían
saliendole	saliéndole
salieramos	saliéramos
saliesemos	saliésemos
salis	salís
salmon	salmón
salomon	salomón
salon	salón
saltabamos	saltábamos
saltandome	saltándome
saltandose	saltándose
saltandote	saltándote
saltaria	saltaría
saltarian	saltarían
saltarias	saltarías
saltate	sáltate
saltemonos	saltémonos
saludala	salúdala
saludale	salúdale
saludalo	salúdalo
saludalos	salúdalos
saludame	salúdame
saludandome	saludándome
saludaria	saludaría
saludela	salúdela
saludelo	salúdelo
salvacion	salvación
salvame	sálvame
salvandole	salvándole
salvandome	salvándome
salvandonos	salvándonos
salvandote	salvándote
salvanos	sálvanos
salvaramos	salváramos
salvaria	salvaría
salvariamos	salvaríamos
salvarian	salvarían
salvarias	salvarías
salvate	sálvate
salvense	sálvense
salvese	sálvese
samurai	samurái
samurais	samuráis
sanacion	sanación
sanaria	sanaría
sancion	sanción
sandalo	sándalo
sandwich	sándwich
sandwiches	sándwiches
sanedrin	sanedrín
sangria	sangría
sangrias	sangrías
sanguinea	sanguínea
sanguineas	sanguíneas
sanguineo	sanguíneo
sanguineos	sanguíneos
sanscrito	sánscrito
sanson	sansón
santeria	santería
santiamen	santiamén
santisima	santísima
santisimo	santísimo
santon	santón
santurron	santurrón
saqueis	saquéis
saquela	sáquela
saquele	sáquele
saquelo	sáquelo
saquelos	sáquelos
saqueme	sáqueme
saquemonos	saquémonos
saquenla	sáquenla
saquenlas	sáquenlas
saquenle	sáquenle
saquenlo	sáquenlo
saquenlos	sáquenlos
saquenme	sáquenme
saquennos	sáquennos
saquenos	sáquenos
saquense	sáquense
saquese	sáquese
sarampion	sarampión
sarcastica	sarcástica
sarcasticamente	sarcásticamente
sarcasticas	sarcásticas
sarcastico	sarcástico
sarcasticos	sarcásticos
sarcofago	sarcófago
sarcofagos	sarcófagos
sarten	sartén
sastreria	sastrería
satanas	satanás
satanica	satánica
satanicas	satánicas
satanico	satánico
satanicos	satánicos
satelite	satélite
satelites	satélites
saten	satén
satira	sátira
satiras	sátiras
satirica	satírica
satirico	satírico
satiro	sátiro
satiros	sátiros
satisfaccion	satisfacción
satisfacia	satisfacía
satisfara	satisfará
satisfaria	satisfaría
saturacion	saturación
sauco	saúco
saudi	saudí
saudies	saudíes
saxofon	saxofón
sazon	sazón
seais	seáis
secandose	secándose
secaria	secaría
secate	sécate
seccion	sección
secesion	secesión
secrecion	secreción
secuenciacion	secuenciación
sedicion	sedición
sedimentacion	sedimentación
seduccion	seducción
seducia	seducía
seducira	seducirá
seducire	seduciré
sefardies	sefardíes
segregacion	segregación
segui	seguí
seguia	seguía
seguiais	seguíais
seguiamos	seguíamos
seguian	seguían
seguias	seguías
seguira	seguirá
seguiran	seguirán
seguiras	seguirás
seguire	seguiré
seguireis	seguiréis
seguiria	seguiría
seguiriamos	seguiríamos
seguirian	seguirían
seguirias	seguirías
seguis	seguís
segun	según
segundon	segundón
seleccion	selección
selvatico	selvático
semaforo	semáforo
semaforos	semáforos
semantica	semántica
sembre	sembré
sembro	sembró
semiautomatica	semiautomática
semiautomaticas	semiautomáticas
semiautomatico	semiautomático
semicirculo	semicírculo
semidios	semidiós
semiotica	semiótica
semola	sémola
seneca	séneca
senegales	senegalés
sensacion	sensación
sensibilizacion	sensibilización
sensibleria	sensiblería
sensiblerias	sensiblerías
sentabamos	sentábamos
sentais	sentáis
sentandome	sentándome
sentandose	sentándose
sentandote	sentándote
sentaramos	sentáramos
sentaria	sentaría
sentariamos	sentaríamos
sentarian	sentarían
sentarias	sentarías
sente	senté
senteis	sentéis
sentemonos	sentémonos
senti	sentí
sentia	sentía
sentiamos	sentíamos
sentian	sentían
sentias	sentías
sentios	sentíos
sentira	sentirá
sentiran	sentirán
sentiras	sentirás
sentire	sentiré
sentireis	sentiréis
sentiria	sentiría
sentiriais	sentiríais
sentiriamos	sentiríamos
sentirian	sentirían
sentirias	sentirías
sentis	sentís
sento	sentó
sepais	sepáis
separabamos	separábamos
separacion	separación
separais	separáis
separandonos	separándonos
separandose	separándose
separaramos	separáramos
separaria	separaría
separariamos	separaríamos
separarian	separarían
separate	sepárate
separeis	separéis
septica	séptica
septico	séptico
septima	séptima
septimo	séptimo
sequese	séquese
sequia	sequía
sequias	sequías
sequito	séquito
serafin	serafín
seran	serán
sere	seré
sereis	seréis
serenate	serénate
serenese	serénese
seriais	seríais
sermon	sermón
serreria	serrería
serrin	serrín
servi	serví
serviamos	servíamos
servian	servían
servira	servirá
serviran	servirán
serviras	servirás
servire	serviré
servireis	serviréis
serviria	serviría
servirian	servirían
servirias	servirías
servis	servís
sesamo	sésamo
sesion	sesión
seudonimo	seudónimo
seudonimos	seudónimos
señalandome	señalándome
señalaria	señalaría
señalizacion	señalización
señoria	señoría
señorias	señorías
señorio	señorío
sia	sía
siames	siamés
sicologa	sicóloga
sicologia	sicología
sicologica	sicológica
sicologicas	sicológicas
sicologico	sicológico
sicologicos	sicológicos
sicologo	sicólogo
sicotica	sicótica
sicotico	sicótico
sicoticos	sicóticos
siderurgica	siderúrgica
siendole	siéndole
siendolo	siéndolo
sientala	siéntala
sientalo	siéntalo
sientanlo	siéntanlo
sientanse	siéntanse
sientase	siéntase
sientate	siéntate
sientela	siéntela
sientelo	siéntelo
sientense	siéntense
sientese	siéntese
sientete	siéntete
sies	síes
sifilis	sífilis
sifilitica	sifilítica
sifilitico	sifilítico
sifon	sifón
sigais	sigáis
sigala	sígala
sigalo	sígalo
sigalos	sígalos
siganla	síganla
siganlo	síganlo
siganlos	síganlos
significacion	significación
significaria	significaría
significarian	significarían
siguela	síguela
siguelas	síguelas
siguelo	síguelo
siguelos	síguelos
sigueme	sígueme
siguenos	síguenos
siguiendola	siguiéndola
siguiendole	siguiéndole
siguiendoles	siguiéndoles
siguiendolo	siguiéndolo
siguiendolos	siguiéndolos
siguiendome	siguiéndome
siguiendonos	siguiéndonos
siguiendote	siguiéndote
siguieramos	siguiéramos
siguio	siguió
silice	sílice
sillin	sillín
sillon	sillón
simbiotica	simbiótica
simbiotico	simbiótico
simbolica	simbólica
simbolicamente	simbólicamente
simbolicas	simbólicas
simbolico	simbólico
simbolicos	simbólicos
simbolo	símbolo
simbologia	simbología
simbolos	símbolos
simetria	simetría
simetrica	simétrica
simetricamente	simétricamente
simetricas	simétricas
simetrico	simétrico
simetricos	simétricos
simil	símil
simon	simón
simpatia	simpatía
simpatias	simpatías
simpatica	simpática
simpaticas	simpáticas
simpatico	simpático
simpaticos	simpáticos
simplificacion	simplificación
simplificaria	simplificaría
simplon	simplón
simulacion	simulación
simultaneamente	simultáneamente
simultaneos	simultáneos
sinaptica	sináptica
sinapticas	sinápticas
sinaptico	sináptico
sinapticos	sinápticos
sincronia	sincronía
sincronizacion	sincronización
sindrome	síndrome
sindromes	síndromes
sinfin	sinfín
sinfonia	sinfonía
sinfonias	sinfonías
sinfonica	sinfónica
sinfonico	sinfónico
sinnumero	sinnúmero
sinodo	sínodo
sinonimo	sinónimo
sinonimos	sinónimos
sinrazon	sinrazón
sintais	sintáis
sintesis	síntesis
sintetica	sintética
sinteticas	sintéticas
sintetico	sintético
sinteticos	sintéticos
sintiendolo	sintiéndolo
sintiendome	sintiéndome
sintiendonos	sintiéndonos
sintiendose	sintiéndose
sintiendote	sintiéndote
sintieramos	sintiéramos
sintio	sintió
sintoma	síntoma
sintomas	síntomas
sintomatico	sintomático
sintonia	sintonía
sinverguenza	sinvergüenza
sinverguenzas	sinvergüenzas
siquiatria	siquiatría
siquiatrica	siquiátrica
siquiatrico	siquiátrico
siquiatricos	siquiátricos
siquica	síquica
siquico	síquico
siquicos	síquicos
sirvame	sírvame
sirvanos	sírvanos
sirvanse	sírvanse
sirvase	sírvase
sirvelo	sírvelo
sirvete	sírvete
sirviendome	sirviéndome
sirviendose	sirviéndose
sirviendote	sirviéndote
sirvio	sirvió
sismica	sísmica
sismicas	sísmicas
sismico	sísmico
sismicos	sísmicos
sistematica	sistemática
sistematicamente	sistemáticamente
sistematico	sistemático
sistemica	sistémica
sistemico	sistémico
sistolica	sistólica
situa	sitúa
situacion	situación
situan	sitúan
situaria	situaría
situe	sitúe
situen	sitúen
soberania	soberanía
sobraria	sobraría
sobresalia	sobresalía
sobresalian	sobresalían
sobresalio	sobresalió
sobreseido	sobreseído
sobrevivi	sobreviví
sobrevivia	sobrevivía
sobrevivian	sobrevivían
sobrevivieramos	sobreviviéramos
sobrevivio	sobrevivió
sobrevivira	sobrevivirá
sobreviviran	sobrevivirán
sobreviviras	sobrevivirás
sobrevivire	sobreviviré
sobreviviria	sobreviviría
sobreviviriamos	sobreviviríamos
sobrevivirian	sobrevivirían
sobrevivirias	sobrevivirías
sobrevolo	sobrevoló
socavon	socavón
socialdemocrata	socialdemócrata
socialdemocratas	socialdemócratas
socializacion	socialización
sociologia	sociología
sociologico	sociológico
sociologo	sociólogo
sociologos	sociólogos
sodico	sódico
sodomia	sodomía
sofa	sofá
sofas	sofás
sofisticacion	sofisticación
sofocacion	sofocación
sofocandome	sofocándome
solarium	solárium
soleis	soléis
solia	solía
soliais	solíais
soliamos	solíamos
solian	solían
solias	solías
solicitacion	solicitación
solidamente	sólidamente
solidos	sólidos
soltais	soltáis
soltaria	soltaría
soltarian	soltarían
solte	solté
solteis	soltéis
solteria	soltería
solto	soltó
solucion	solución
solucionaria	solucionaría
somali	somalí
somalies	somalíes
sombria	sombría
sombrias	sombrías
sombrio	sombrío
sombrios	sombríos
sometera	someterá
someteran	someterán
someteras	someterás
sometere	someteré
someteria	sometería
sometete	sométete
someti	sometí
sometia	sometía
sometio	sometió
somnifero	somnífero
somniferos	somníferos
sonambula	sonámbula
sonambulo	sonámbulo
sonambulos	sonámbulos
sonaria	sonaría
sonarian	sonarían
sone	soné
sonica	sónica
sonicas	sónicas
sonico	sónico
sonicos	sónicos
sono	sonó
sonrei	sonreí
sonreia	sonreía
sonreian	sonreían
sonreias	sonreías
sonreido	sonreído
sonreimos	sonreímos
sonreir	sonreír
sonreira	sonreirá
sonreiran	sonreirán
sonreiras	sonreirás
sonreire	sonreiré
sonreiria	sonreiría
sonreirme	sonreírme
sonreis	sonreís
sonreiste	sonreíste
sonria	sonría
sonrian	sonrían
sonrias	sonrías
sonrie	sonríe
sonrien	sonríen
sonriendome	sonriéndome
sonries	sonríes
sopeton	sopetón
soplon	soplón
soporifero	soporífero
soportalo	sopórtalo
soportandolo	soportándolo
soportaria	soportaría
soportarian	soportarían
soportarias	soportarías
sordida	sórdida
sordidas	sórdidas
sordido	sórdido
sordidos	sórdidos
sorprendera	sorprenderá
sorprenderan	sorprenderán
sorprenderas	sorprenderás
sorprendere	sorprenderé
sorprenderia	sorprendería
sorprenderian	sorprenderían
sorprenderias	sorprenderías
sorprendi	sorprendí
sorprendia	sorprendía
sorprendiendome	sorprendiéndome
sorprendio	sorprendió
sospechabamos	sospechábamos
sospechais	sospecháis
sospecharia	sospecharía
sospecharian	sospecharían
sospecharias	sospecharías
sosten	sostén
sostendra	sostendrá
sostendran	sostendrán
sostendras	sostendrás
sostendre	sostendré
sostendria	sostendría
sostendrias	sostendrías
sostengala	sosténgala
sostengalo	sosténgalo
sostenganla	sosténganla
sostenganlo	sosténganlo
sostenia	sostenía
sostenian	sostenían
sostenias	sostenías
sosteniendola	sosteniéndola
sosteniendolo	sosteniéndolo
sosteniendome	sosteniéndome
sosteniendose	sosteniéndose
sotano	sótano
sotanos	sótanos
sovietica	soviética
sovieticas	soviéticas
sovietico	soviético
sovieticos	soviéticos
soñabamos	soñábamos
soñaria	soñaría
soñe	soñé
soño	soñó
subais	subáis
subamonos	subámonos
subanse	súbanse
subase	súbase
subatomica	subatómica
subatomicas	subatómicas
subatomico	subatómico
subcampeon	subcampeón
subcutanea	subcutánea
subcutaneo	subcutáneo
subcutaneos	subcutáneos
subdita	súbdita
subdito	súbdito
subditos	súbditos
subdivision	subdivisión
subeme	súbeme
subenos	súbenos
subestacion	subestación
subestimaria	subestimaría
subete	súbete
subgenero	subgénero
subi	subí
subia	subía
subiamos	subíamos
subian	subían
subias	subías
subiendome	subiéndome
subiendose	subiéndose
subieramos	subiéramos
subio	subió
subira	subirá
subiran	subirán
subiras	subirás
subire	subiré
subiria	subiría
subirian	subirían
subirias	subirías
subis	subís
subita	súbita
subitamente	súbitamente
subito	súbito
sublevacion	sublevación
sublimacion	sublimación
subordinacion	subordinación
subterranea	subterránea
subterraneas	subterráneas
subterraneo	subterráneo
subterraneos	subterráneos
subtitulos	subtítulos
subvencion	subvención
subversion	subversión
succion	succión
sucedaneo	sucedáneo
sucedera	sucederá
sucederan	sucederán
sucederia	sucedería
sucederian	sucederían
sucedia	sucedía
sucedian	sucedían
sucedio	sucedió
sucesion	sucesión
sucumbi	sucumbí
sucumbio	sucumbió
sucumbira	sucumbirá
sudanes	sudanés
sudoracion	sudoración
sueltala	suéltala
sueltalas	suéltalas
sueltalo	suéltalo
sueltalos	suéltalos
sueltame	suéltame
sueltanos	suéltanos
sueltate	suéltate
sueltela	suéltela
sueltelo	suéltelo
suelteme	suélteme
sueltenla	suéltenla
sueltenlas	suéltenlas
sueltenlo	suéltenlo
sueltenlos	suéltenlos
sueltenme	suéltenme
sueltense	suéltense
sueltese	suéltese
suenate	suénate
sueter	suéter
sueteres	suéteres
sufi	sufí
sufrais	sufráis
sufri	sufrí
sufria	sufría
sufrian	sufrían
sufrias	sufrías
